edad,GENERO,ESTRATO,NOMBRE_PROGRAMA,NOMBRE_FACULTAD,tipo_desercion
25,F,2,LICENCIATURA EN TECNOLOGIA,SECCIONAL DUITAMA,C
19,M,1,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,B
19,M,2,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,B
21,M,2,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,C
20,M,2,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,E
18,M,2,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,D
23,M,2,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,C
24,M,1,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,E
21,M,1,INGENIERIA ELECTROMECANICA,SECCIONAL DUITAMA,C
21,M,3,ADMINISTRACION TURISTICA Y HOTELERA,SECCIONAL DUITAMA,C
21,M,2,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,SECCIONAL DUITAMA,E
22,F,2,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,SECCIONAL DUITAMA,C
24,F,2,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,SECCIONAL DUITAMA,C
26,M,2,ADMINISTRACION INDUSTRIAL,SECCIONAL DUITAMA,B
29,M,3,DISEO INDUSTRIAL,SECCIONAL DUITAMA,D
36,M,3,DISEO INDUSTRIAL,SECCIONAL DUITAMA,E
28,M,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,E
18,F,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,C
20,F,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,E
30,M,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,E
19,F,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,D
20,M,1,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,C
20,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,D
55,F,,ESPECIALIZACION EN INFORMATICA PARA LA DOCENCIA,SECCIONAL DUITAMA,A
44,M,,MAESTRIA EN ENERGIAS RENOVABLES,SECCIONAL DUITAMA,A
42,F,,MAESTRIA EN ENERGIAS RENOVABLES,SECCIONAL DUITAMA,A
23,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,B
25,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
20,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
28,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,D
22,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,A
23,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,B
27,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
21,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
29,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
21,F,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,E
23,M,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,E
20,M,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,B
20,F,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,C
21,M,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,B
29,M,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,E
19,M,2,INGENIERIA GEOLOGICA,SECCIONAL SOGAMOSO,C
26,F,1,INGENIERIA DE MINAS,SECCIONAL SOGAMOSO,D
23,M,1,INGENIERIA DE MINAS,SECCIONAL SOGAMOSO,D
20,F,1,INGENIERIA DE MINAS,SECCIONAL SOGAMOSO,C
21,F,1,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,C
38,F,1,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,E
28,M,1,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,E
24,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,E
21,F,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,C
31,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,E
28,M,2,INGENIERIA INDUSTRIAL,SECCIONAL SOGAMOSO,E
23,F,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,D
22,F,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,D
25,F,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,E
20,M,3,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,E
27,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,C
21,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,B
18,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,C
26,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,C
23,F,1,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,D
20,M,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,B
25,F,2,ADMINISTRACION DE EMPRESAS,SECCIONAL SOGAMOSO,C
20,M,1,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
22,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
22,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
23,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,C
23,M,2,INGENIERIA ELECTRONICA,SECCIONAL SOGAMOSO,E
24,F,2,FINANZAS Y COMERCIO INTERNACIONAL,SECCIONAL SOGAMOSO,D
40,M,,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES,SECCIONAL SOGAMOSO,A
30,M,,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES,SECCIONAL SOGAMOSO,A
29,M,,MAESTRIA EN CIENCIAS DE LA TIERRA,SECCIONAL SOGAMOSO,A
44,M,,MAESTRIA EN LOGISTICA,SECCIONAL SOGAMOSO,A
27,M,1,FISICA,CIENCIAS,B
26,M,1,BIOLOGIA,CIENCIAS,B
21,F,2,BIOLOGIA,CIENCIAS,E
20,M,2,BIOLOGIA,CIENCIAS,C
21,M,2,MATEMATICAS,CIENCIAS,B
26,M,1,MATEMATICAS,CIENCIAS,E
23,M,2,MATEMATICAS,CIENCIAS,C
21,M,3,MATEMATICAS,CIENCIAS,B
20,M,2,MATEMATICAS,CIENCIAS,C
22,M,1,MATEMATICAS,CIENCIAS,C
23,M,2,MATEMATICAS,CIENCIAS,D
19,F,1,MATEMATICAS,CIENCIAS,B
25,M,2,QUIMICA,CIENCIAS,E
21,M,2,QUIMICA,CIENCIAS,C
21,M,2,QUIMICA,CIENCIAS,E
22,M,2,QUIMICA,CIENCIAS,B
31,F,3,QUIMICA,CIENCIAS,B
20,M,1,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,D
20,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,E
20,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
26,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,E
23,F,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,E
19,M,3,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,C
20,F,3,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
20,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
18,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
25,F,2,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,D
22,M,2,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,C
24,M,2,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,D
28,M,3,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,E
30,M,2,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,E
23,M,3,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
21,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
26,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
26,F,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
20,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
26,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
19,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
27,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
23,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
26,F,1,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,C
24,F,2,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,C
23,F,1,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,D
26,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
22,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
21,M,3,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
23,F,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
32,M,3,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
22,M,1,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,C
23,M,1,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,D
23,M,3,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,E
21,M,2,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,D
18,M,1,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,C
19,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,B
24,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,D
23,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,B
21,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,D
26,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,E
19,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,C
22,F,1,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,CIENCIAS DE LA EDUCACION,D
30,M,2,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,CIENCIAS DE LA EDUCACION,D
25,M,3,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,A
39,M,3,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,D
24,M,2,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,B
21,M,3,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,E
18,M,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,C
39,M,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,E
28,M,1,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,E
34,M,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,E
21,M,3,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,B
22,M,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,C
25,F,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,C
22,M,2,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,C
19,M,2,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,C
20,F,2,LICENCIATURA EN EDUCACIN INFANTIL,CIENCIAS DE LA EDUCACION,C
25,F,3,LICENCIATURA EN EDUCACIN INFANTIL,CIENCIAS DE LA EDUCACION,D
20,F,2,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,C
24,M,1,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,E
24,F,3,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,B
24,M,2,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,C
23,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,D
29,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,C
27,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,C
25,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,C
21,F,2,ARTES PLASTICAS Y VISUALES,CIENCIAS DE LA EDUCACION,B
21,M,2,ARTES PLASTICAS Y VISUALES,CIENCIAS DE LA EDUCACION,E
20,M,2,ARTES PLASTICAS Y VISUALES,CIENCIAS DE LA EDUCACION,C
33,F,,DOCTORADO EN HISTORIA,CIENCIAS DE LA EDUCACION,A
24,F,,MAESTRA EN LITERATURA,CIENCIAS DE LA EDUCACION,A
23,F,1,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,C
27,F,1,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
44,M,3,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
23,F,2,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
23,F,2,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
26,F,2,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
22,F,2,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
28,F,2,PSICOLOGIA,CIENCIAS DE LA SALUD,E
27,M,4,PSICOLOGIA,CIENCIAS DE LA SALUD,E
23,F,1,MEDICINA,CIENCIAS DE LA SALUD,D
20,M,2,MEDICINA,CIENCIAS DE LA SALUD,E
22,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
20,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
24,M,4,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
29,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
22,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
24,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
23,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
21,M,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
34,M,,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
20,M,1,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
27,M,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
20,M,1,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
22,M,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
21,F,3,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
20,F,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
25,F,1,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
28,M,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
22,F,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
28,M,1,CONTADURIA PUBLICA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
47,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
28,M,1,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
25,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
28,M,,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
21,F,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
33,M,3,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
31,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,C
35,M,,MAESTRA EN DERECHOS HUMANOS,DERECHO Y CIENCIAS  SOCIALES,B
35,M,,ESPECIALIZACION EN GERENCIA DE EMPRESAS DE SALUD,ESTUDIOS A DISTANCIA,A
28,F,,ESPECIALIZACION EN GERENCIA DE EMPRESAS DE SALUD,ESTUDIOS A DISTANCIA,A
34,F,,ESPECIALIZACION EN GERENCIA DE EMPRESAS DE SALUD,ESTUDIOS A DISTANCIA,A
28,F,,ESPECIALIZACION EN PEDAGOGIA DE LA LENGUA CASTELLANA Y LITERATURA,ESTUDIOS A DISTANCIA,A
42,F,,ESPECIALIZACION EN PEDAGOGIA DE LA LENGUA CASTELLANA Y LITERATURA,ESTUDIOS A DISTANCIA,A
36,M,,MAESTRIA EN DIDACTICA DE LA MATEMATICA,ESTUDIOS A DISTANCIA,B
24,M,,MAESTRIA EN DIDACTICA DE LA MATEMATICA,ESTUDIOS A DISTANCIA,A
30,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
29,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
20,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
32,M,,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
30,M,,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
20,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
26,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
37,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
30,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
26,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
36,M,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
30,M,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
41,M,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
34,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
29,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
24,M,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
31,M,,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
25,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
19,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
30,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
47,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
19,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
30,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
34,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
34,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
21,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
25,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
24,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
42,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
28,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
39,M,2,TECNOLOGIA EN MERCADEO AGROPECUARIO,ESTUDIOS A DISTANCIA,E
22,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,E
23,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
35,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
24,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,B
28,F,3,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
28,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
29,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
31,M,3,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,E
33,M,2,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS,ESTUDIOS A DISTANCIA,D
39,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
34,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
33,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
28,M,3,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
30,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,A
19,M,,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,C
21,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
28,F,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,E
18,F,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,C
36,F,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,E
30,M,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
26,M,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,C
36,M,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
26,M,2,TECNOLOGIA EN GESTIN AGROINDUSTRIAL,ESTUDIOS A DISTANCIA,B
24,F,1,ADMINISTRACIN AGROINDUSTRIAL,ESTUDIOS A DISTANCIA,D
28,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
22,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
19,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
18,F,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
22,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
20,F,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
31,M,3,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
20,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
21,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
26,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
27,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
21,M,3,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
22,F,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
19,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
30,M,2,TECNOLOGIA EN GESTIN DE PRODUCCIN Y TRANSFOMACIN DEL ACERO,ESTUDIOS A DISTANCIA,E
25,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
26,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
23,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
33,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,E
32,F,2,TECNOLOGIA EN GESTIN ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,E
29,F,2,TECNOLOGIA EN GESTIN ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,D
38,F,2,ADMINISTRACIN DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,E
25,F,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
32,F,3,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
46,F,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
28,M,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
20,F,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
28,M,3,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
29,M,1,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
31,M,1,TECNOLOGIA EN GESTIN COMERCIAL Y FINANCIERA,ESTUDIOS A DISTANCIA,D
35,M,2,TECNOLOGIA EN GESTIN COMERCIAL Y FINANCIERA,ESTUDIOS A DISTANCIA,E
